user_id;start_time;end_time;condition;education;job;identification_with_goal;current_pursuit_of_target;readiness_to_change_start;readiness_to_change_end;wai_sr_1;wai_sr_2;wai_sr_3;wai_sr_4;wai_sr_5;wai_sr_6;wai_sr_7;wai_sr_8;wai_sr_9;wai_sr_10;wai_sr_11;wai_sr_12;fa_s1;fa_s2;fa_s3;pu_s1;pu_s2;pu_s3;rw_s1;rw_s2;rw_s3;pm_1;pm_2;pm_3;pm_4;pm_5;pm_6;pm_7;pm_8;pm_9;pm_10;pm_11;cc_1;cc_2;cc_3;cc_4;pe_1;pe_2;pe_3;general_remarks;attention_check
60513ec07ee46769ed029be4;2023-08-10 11:09:16.479355;2023-08-10 11:33:11.963249;framework;Master-Abschluss;selbständig;9;9;10;10;sehr oft;sehr oft;selten;öfters;selten;öfters;selten;öfters;selten;sehr oft;öfters;öfters;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;ein wenig;sehr viel;sehr viel;überhaupt nicht;manchmal;sehr viel;manchmal;überhaupt nicht;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6060dc354e4fcd8373c1380b;2023-08-14 16:19:42.48471;2023-08-16 11:48:22.540476;no_system;Abitur;Ergotherapeut;3;3;4;4;manchmal;manchmal;selten;immer;manchmal;immer;selten;selten;selten;sehr oft;immer;immer;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;ein wenig;ein wenig;manchmal;manchmal;manchmal;ein wenig;ein wenig;ein wenig;manchmal;manchmal;ein wenig;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;nein;Stimme überhaupt nicht zu
606b94352e103bc54d43321b;2023-08-14 16:19:21.992909;2023-08-16 15:18:54.435796;framework;Bachelor-Abschluss;Student;8;8;6;6;öfters;öfters;sehr oft;öfters;sehr oft;öfters;sehr oft;öfters;öfters;öfters;öfters;sehr oft;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;manchmal;überhaupt nicht;manchmal;ein wenig;ein wenig;manchmal;ein wenig;ein wenig;ein wenig;manchmal;ein wenig;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
607079a28a504f214dfd77b8;2023-08-09 13:10:36.501579;2023-08-09 13:43:48.499282;framework;Abitur;Produkt-Referent;5;6;2;7;öfters;manchmal;manchmal;manchmal;manchmal;sehr oft;manchmal;öfters;öfters;öfters;sehr oft;sehr oft;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;sehr viel;manchmal;sehr viel;manchmal;ein wenig;sehr viel;ein wenig;ein wenig;sehr viel;manchmal;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Die Interaktion mit Micha ist etwas erklärungsbedürftig. Manchmal dachte ich er hätte sich aufgehängt.;Stimme überhaupt nicht zu
607c806a362210faecfdecf8;2023-08-08 10:30:24.949434;2023-08-08 10:45:42.68999;no_system;abgeschlossene Berufsausbildung;Rechtsanwalts- und Notarfacha;5;6;7;6;öfters;öfters;manchmal;manchmal;öfters;manchmal;manchmal;öfters;öfters;öfters;öfters;öfters;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;manchmal;manchmal;ein wenig;manchmal;ein wenig;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;manchmal;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme voll und ganz zu;;Stimme überhaupt nicht zu
607c8faf6d8e98b09d585eb3;2023-08-14 14:02:30.083979;2023-08-14 14:25:18.733462;framework;Bachelor-Abschluss;Student;10;9;9;9;selten;selten;manchmal;manchmal;öfters;manchmal;öfters;manchmal;manchmal;manchmal;manchmal;sehr oft;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;manchmal;manchmal;manchmal;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;ein wenig;Stimme voll und ganz zu;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;nein;Stimme überhaupt nicht zu
60928a250d3bfcb9a26fe8ef;2023-08-08 17:01:16.103249;2023-08-08 17:19:20.114379;framework;Abitur;Teilzeit angestellt ;10;6;7;6;manchmal;manchmal;selten;selten;selten;manchmal;selten;manchmal;öfters;manchmal;öfters;manchmal;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;ein wenig;ein wenig;ein wenig;manchmal;ein wenig;manchmal;manchmal;manchmal;überhaupt nicht;ein wenig;überhaupt nicht;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;-;Stimme überhaupt nicht zu
60b3d1ccaa70940b72334feb;2023-08-10 13:42:39.114226;2023-08-10 13:58:12.588834;framework;Master-Abschluss;Musikschulleiterin;9;8;8;8;sehr oft;selten;öfters;sehr oft;sehr oft;sehr oft;sehr oft;immer;öfters;sehr oft;sehr oft;sehr oft;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;immer;sehr viel;ein wenig;überhaupt nicht;überhaupt nicht;immer;sehr viel;überhaupt nicht;überhaupt nicht;sehr viel;ein wenig;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;nein;Stimme überhaupt nicht zu
60be1ebd38d04cdbd9f58121;2023-08-10 10:15:49.907451;2023-08-10 10:35:19.356302;no_system;Bachelor-Abschluss;Maschinenbau Ingenieur;10;8;6;8;manchmal;manchmal;öfters;sehr oft;öfters;sehr oft;sehr oft;sehr oft;öfters;sehr oft;sehr oft;sehr oft;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;sehr viel;sehr viel;sehr viel;manchmal;sehr viel;manchmal;manchmal;sehr viel;sehr viel;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Die Antworten des Chatbots waren manchmal nicht vollständig;Stimme überhaupt nicht zu
60be29be5264e6ed7ff6126b;2023-08-14 15:47:33.553281;2023-08-14 16:17:14.356097;no_system;Bachelor-Abschluss;Ingenieur;5;5;9;6;manchmal;manchmal;selten;manchmal;selten;selten;selten;selten;selten;manchmal;manchmal;manchmal;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;ein wenig;überhaupt nicht;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
60beb1657520f1e69477a90f;2023-08-08 17:06:03.483753;2023-08-08 17:32:08.525068;framework;Abitur;Student;9;7;8;8;manchmal;selten;manchmal;öfters;sehr oft;manchmal;öfters;sehr oft;manchmal;manchmal;öfters;sehr oft;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;sehr viel;ein wenig;ein wenig;ein wenig;überhaupt nicht;manchmal;manchmal;ein wenig;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Die Benutzung war sehr angenehm und hat mir sogar Spaß gemacht. Ich könnte mir vorstellen, über andere Themen auch noch öfter mit MIcha zu reden.;Stimme überhaupt nicht zu
60c373c27f986fcf789fa817;2023-08-08 14:47:20.518695;2023-08-08 15:02:52.86164;no_system;Abitur;Studieren;10;0;4;4;selten;selten;selten;selten;selten;selten;selten;sehr oft;selten;selten;öfters;selten;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;überhaupt nicht;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
60c613b99924bb019124b785;2023-08-09 13:22:54.40416;2023-08-09 13:53:17.280768;no_system;mittlere Reife;Schüler;8;6;5;8;öfters;manchmal;öfters;öfters;öfters;öfters;öfters;öfters;manchmal;sehr oft;öfters;sehr oft;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;manchmal;manchmal;ein wenig;ein wenig;manchmal;sehr viel;manchmal;manchmal;sehr viel;manchmal;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Es ist gruselig, wie weit KI sich in so einer kurzen Zeit entwickelt hat.;Stimme überhaupt nicht zu
60d229681cec2f5f4431c4cd;2023-08-07 17:05:14.610335;2023-08-07 17:43:23.046982;framework;abgeschlossene Berufsausbildung;Medizinische Fachangestellte;9;7;7;7;selten;selten;selten;selten;selten;selten;selten;öfters;selten;selten;manchmal;selten;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;NULL;Stimme weder zu noch ab;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;NULL
60fd20116e9cad4c06dbb98c;2023-08-10 09:45:41.229202;2023-08-10 10:02:55.253582;framework;Bachelor-Abschluss;Student;10;8;8;6;selten;selten;manchmal;selten;manchmal;selten;selten;öfters;selten;selten;selten;manchmal;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;manchmal;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher nicht zu;;Stimme überhaupt nicht zu
60fd5d982789160769f1ba94;2023-08-08 13:19:39.010387;2023-08-08 13:41:39.102508;no_system;Abitur;Angestellter;10;9;8;9;manchmal;manchmal;selten;immer;immer;sehr oft;manchmal;öfters;selten;öfters;sehr oft;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;manchmal;überhaupt nicht;sehr viel;manchmal;ein wenig;manchmal;sehr viel;manchmal;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
60fd8d95b59b06d4415c8ccb;2023-08-16 16:49:10.520646;2023-08-16 17:06:31.018629;no_system;Bachelor-Abschluss;Vollzeit Angestellt;8;6;5;6;selten;selten;manchmal;manchmal;manchmal;öfters;selten;manchmal;selten;manchmal;manchmal;öfters;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;manchmal;überhaupt nicht;manchmal;ein wenig;überhaupt nicht;manchmal;manchmal;überhaupt nicht;manchmal;ein wenig;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
60fe7985ba99343ad0b893b7;2023-08-08 12:03:15.076618;2023-08-08 12:23:55.788334;no_system;Abitur;Student;8;9;9;9;öfters;öfters;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;manchmal;manchmal;sehr viel;immer;manchmal;ein wenig;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Dass die Sätze am Ende immer wieder abgeschnitten waren hat sehr gestört, aber wurde elegant gelöst. ;Stimme überhaupt nicht zu
61004f4f4aacf97c5950524d;2023-08-09 14:47:17.480651;2023-08-09 15:10:31.648316;framework;Abitur;selbständig;7;8;9;8;selten;selten;selten;selten;selten;selten;selten;selten;manchmal;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6101b48f3cdc587267ff02a2;2023-08-09 11:13:47.174521;2023-08-09 11:34:46.635028;framework;Bachelor-Abschluss;Grafikdesigner;9;7;5;7;manchmal;öfters;selten;öfters;manchmal;manchmal;manchmal;sehr oft;selten;manchmal;sehr oft;manchmal;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;sehr viel;manchmal;manchmal;ein wenig;ein wenig;manchmal;manchmal;ein wenig;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6102da1fe0817a1cd60ff566;2023-08-10 09:53:20.906279;2023-08-10 10:13:52.90465;no_system;Abitur;Mitarbeiterin im Verkauf;9;8;7;8;öfters;öfters;selten;manchmal;selten;öfters;selten;sehr oft;öfters;sehr oft;manchmal;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;sehr viel;überhaupt nicht;ein wenig;sehr viel;ein wenig;ein wenig;ein wenig;sehr viel;ein wenig;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
61066122f34a6dcb4e56ee1e;2023-08-10 12:00:31.522768;2023-08-10 12:23:33.122956;framework;Abitur;Studentin / studierende Angestellte an der Universität;7;3;5;5;manchmal;selten;selten;selten;manchmal;selten;selten;selten;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;ein wenig;überhaupt nicht;ein wenig;ein wenig;überhaupt nicht;sehr viel;überhaupt nicht;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
6107ab75c50cfb94fb523279;2023-08-07 15:41:30.922782;2023-08-07 15:57:03.196897;framework;Abitur;Assistenz ;-1;-1;8;8;selten;selten;manchmal;selten;manchmal;manchmal;manchmal;öfters;manchmal;manchmal;selten;öfters;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;manchmal;manchmal;manchmal;sehr viel;sehr viel;sehr viel;manchmal;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
610905a730569ffea2fbdd0b;2023-08-10 10:00:19.898699;2023-08-10 10:22:49.173147;framework;Abitur;Studentin;8;5;6;7;manchmal;selten;manchmal;selten;öfters;öfters;öfters;sehr oft;immer;öfters;sehr oft;öfters;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;sehr viel;ein wenig;ein wenig;ein wenig;ein wenig;manchmal;ein wenig;überhaupt nicht;überhaupt nicht;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
61123681461c3abe26ab1bd3;2023-08-08 12:05:32.677339;2023-08-08 12:25:29.003163;framework;Bachelor-Abschluss;Selbstständig ;9;7;7;6;selten;selten;öfters;manchmal;öfters;manchmal;manchmal;manchmal;manchmal;manchmal;öfters;öfters;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6122091a0404dbaa1029d297;2023-08-10 12:07:30.169142;2023-08-10 12:24:02.257382;no_system;Bachelor-Abschluss;Sozialarbeiterin;5;5;9;9;selten;selten;selten;selten;selten;öfters;selten;selten;selten;selten;manchmal;öfters;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;ein wenig;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6122b8c32b7064118c38350c;2023-08-09 12:22:33.098215;2023-08-09 12:48:20.205156;no_system;Abitur;Student;10;10;8;9;öfters;selten;sehr oft;sehr oft;immer;immer;sehr oft;immer;öfters;öfters;sehr oft;sehr oft;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;manchmal;sehr viel;überhaupt nicht;manchmal;manchmal;sehr viel;sehr viel;manchmal;manchmal;ein wenig;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
6123b1880281694d300a4689;2023-08-07 16:34:56.81196;2023-08-07 16:51:23.635691;no_system;Bachelor-Abschluss;Studentin;10;7;6;9;sehr oft;selten;öfters;sehr oft;manchmal;sehr oft;öfters;sehr oft;öfters;öfters;öfters;sehr oft;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme voll und ganz zu;sehr viel;sehr viel;sehr viel;ein wenig;überhaupt nicht;sehr viel;ein wenig;manchmal;ein wenig;manchmal;manchmal;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
6123c4f8e486767a57db9afe;2023-08-10 11:22:23.035017;2023-08-10 11:36:49.77348;no_system;Master-Abschluss;Selbstständig;9;5;4;5;öfters;manchmal;selten;manchmal;manchmal;manchmal;selten;öfters;manchmal;manchmal;öfters;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme voll und ganz zu;immer;ein wenig;immer;ein wenig;ein wenig;manchmal;sehr viel;ein wenig;ein wenig;ein wenig;ein wenig;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;;Stimme überhaupt nicht zu
61278b6f51370e291bdd7fdb;2023-08-09 09:22:41.299628;2023-08-09 09:42:25.888635;framework;Master-Abschluss;Angestellt, Vollzeit, Leiter Logistik;10;5;5;5;selten;selten;selten;selten;selten;selten;selten;selten;selten;manchmal;selten;manchmal;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;manchmal;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
6128b9759625adfaead84216;2023-08-08 12:42:49.459575;2023-08-08 12:57:25.314288;no_system;Abitur;Studentin;9;9;8;8;sehr oft;sehr oft;sehr oft;sehr oft;immer;immer;immer;immer;immer;immer;immer;immer;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;sehr viel;manchmal;manchmal;manchmal;manchmal;sehr viel;sehr viel;sehr viel;sehr viel;sehr viel;sehr viel;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;;Stimme überhaupt nicht zu
6138ca54d0f9f2234e722285;2023-08-11 09:09:01.791013;2023-08-11 09:26:26.447991;framework;Bachelor-Abschluss;Account Manager;9;10;8;9;sehr oft;manchmal;manchmal;öfters;öfters;öfters;sehr oft;sehr oft;öfters;sehr oft;sehr oft;öfters;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;immer;sehr viel;sehr viel;immer;sehr viel;sehr viel;manchmal;sehr viel;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
613ba1090afacfa15f8af1a5;2023-08-08 17:02:40.776529;2023-08-08 17:16:57.061938;no_system;Master-Abschluss;Angestellt;7;5;8;5;öfters;öfters;manchmal;öfters;manchmal;manchmal;manchmal;öfters;manchmal;öfters;öfters;öfters;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;manchmal;ein wenig;sehr viel;manchmal;überhaupt nicht;sehr viel;sehr viel;manchmal;überhaupt nicht;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;nein;Stimme überhaupt nicht zu
